 LINE  HEII      HE22      HE23      0
 W  35     0.000      1.5849E-03  2.5119E-03  3.9811E-03  6.3096E-03  1.0000E-02
          1.5849E-02  2.5119E-02  3.9811E-02  6.3096E-02  7.9433E-02   .1000    
           .1259       .1585       .1995       .2512       .3162       .3981    
           .5012       .6310       .7943       1.000       1.585       2.512    
           3.981       6.310       10.00       15.85       25.12       39.81    
           63.10       100.0       158.5       251.2       398.1                
 T   6     4.000       4.301       4.602       4.903       5.204       5.505    
                                                                                
 E  11     10.50       11.50       12.00       12.50       13.00       13.50    
           14.00       14.50       15.00       16.00       17.00                
 SCALE   1.000     LOG 0                                                        
                                                                                
 -11.616 -11.616 -11.616 -11.616 -11.616 -11.617 -11.619 -11.623 -11.633 -11.659
 -11.685 -11.725 -11.789 -11.891 -12.055 -12.310 -12.715 -13.355 -14.352 -15.632
 -16.172 -16.441 -16.948 -17.437 -17.917 -18.392 -18.863 -19.332 -19.804 -20.279
 -20.761 -21.253 -21.753 -22.260 -22.771                                        
                                                                                
 -10.874 -10.875 -10.876 -10.879 -10.887 -10.906 -10.955 -11.077 -11.381 -12.098
 -12.688 -13.277 -13.663 -13.952 -14.219 -14.475 -14.726 -14.973 -15.218 -15.462
 -15.704 -15.945 -16.425 -16.905 -17.390 -17.882 -18.384 -18.898 -19.421 -19.949
 -20.479 -21.003 -21.522 -22.035 -22.543                                        
                                                                                
 -11.016 -11.016 -11.017 -11.018 -11.022 -11.032 -11.057 -11.120 -11.278 -11.672
 -12.044 -12.600 -13.310 -13.858 -14.179 -14.449 -14.707 -14.958 -15.205 -15.449
 -15.692 -15.932 -16.410 -16.887 -17.364 -17.846 -18.337 -18.838 -19.351 -19.873
 -20.401 -20.933 -21.463 -21.991 -22.515                                        
                                                                                
 -11.161 -11.161 -11.161 -11.162 -11.164 -11.169 -11.182 -11.214 -11.294 -11.497
 -11.695 -12.003 -12.481 -13.184 -13.963 -14.401 -14.684 -14.947 -15.200 -15.449
 -15.693 -15.935 -16.414 -16.890 -17.364 -17.839 -18.318 -18.806 -19.304 -19.813
 -20.330 -20.854 -21.382 -21.913 -22.442                                        
                                                                                
 -11.309 -11.309 -11.309 -11.309 -11.310 -11.312 -11.319 -11.335 -11.376 -11.478
 -11.578 -11.739 -11.989 -12.382 -12.990 -13.849 -14.585 -14.923 -15.190 -15.447
 -15.698 -15.944 -16.428 -16.904 -17.378 -17.850 -18.323 -18.801 -19.285 -19.780
 -20.285 -20.798 -21.317 -21.839 -22.365                                        
                                                                                
 -11.459 -11.459 -11.459 -11.459 -11.460 -11.461 -11.464 -11.472 -11.492 -11.543
 -11.593 -11.672 -11.798 -12.005 -12.321 -12.818 -13.583 -14.571 -15.148 -15.434
 -15.696 -15.950 -16.442 -16.924 -17.400 -17.873 -18.343 -18.815 -19.290 -19.773
